id,name,Weighted Average Verification Age (Days),Merchants per Capita,Merchants per km²,Score,population,area_km2,total_merchants,weighted_total_merchants,up_to_date_elements,up_to_date_percent,Average Verification Age (Days),id (Latest Report),date,average_verification_date,grade,legacy_elements,outdated_elements,total_elements,total_elements_atms,total_elements_lightning,total_elements_lightning_contactless,total_elements_onchain
453,Libya,0,0.0000000000,0.0000000000,0.2710922489622698,6777452,1630153.18,0,0.0,0,0,None,153760,2024-01-29,,,0,0,0,0,0,0,0
352,Spain,297.08,0.0000040147,0.0003725551,0.38490021912260286,47076781,507307.57,189,137.97,241,73,272,167379,2025-01-22,2024-04-26 00:00:00,,2,89,330,141,121,19,267
591,Senegal,365.0,0.0000004909,0.0000404512,0.2964929285579386,16296364,197769.23,8,0.0,0,0,646,165006,2024-11-12,2023-04-18 00:00:00,,0,8,8,0,5,1,4
25,Antarctica,0,0.0000000000,0.0000000000,0.0821639742149996,4490,12284113.34,0,0.0,0,0,None,153763,2024-01-29,,,0,0,0,0,0,0,0
400,India,385.0,0.0000000146,0.0000063233,0.25071746043337106,1366417754,3162895.72,20,10.0,10,50,405,167316,2025-01-20,2023-12-15 00:00:00,,2,10,20,0,12,3,12
397,Ireland,394.71,0.0000042498,0.0003049959,0.30077984878938396,4941444,68853.38,21,2.9400000000000004,3,14,573,167069,2025-01-13,2023-06-30 00:00:00,,0,18,21,0,20,3,19
387,Guyana,0,0.0000000000,0.0000000000,0.29623309109336027,782766,212421.87,0,0.0,0,0,None,153766,2024-01-29,,,0,0,0,0,0,0,0
437,Liechtenstein,352.6,0.0001315132,0.0361637495,0.3013586612162121,38019,138.26,5,2.0,2,40,334,164683,2024-11-03,2024-02-24 00:00:00,,0,3,5,0,3,3,4
178,The Bahamas,0,0.0000000000,0.0000000000,0.29977485035034523,389482,12696.54,0,0.0,0,0,None,153768,2024-01-29,,,0,0,0,0,0,0,0
601,Sint Maarten,0,0.0000000000,0.0000000000,0.299999256449016,40733,41.93,0,0.0,0,0,None,153769,2024-01-29,,,0,0,0,0,0,0,0
392,Honduras,177.7,0.0000033860,0.0002900638,0.3161738086483462,9746117,113768.09,33,26.73,30,81,134,166431,2024-12-24,2024-09-11 00:00:00,,0,7,37,4,30,3,21
528,Philippines,385.11,0.0000007214,0.0002680830,0.2990871306141473,108116615,290954.62,78,6.24,7,8,592,167110,2025-01-14,2023-06-11 00:00:00,,0,72,79,1,74,6,72
447,Liberia,0,0.0000000000,0.0000000000,0.2982997253519858,4937374,95881.14,0,0.0,0,0,None,153772,2024-01-29,,,0,0,0,0,0,0,0
527,Papua New Guinea,0,0.0000000000,0.0000000000,0.291748200454557,8776109,465331.85,0,0.0,0,0,None,153773,2024-01-29,,,0,0,0,0,0,0,0
504,Norfolk Island,0,0.0000000000,0.0000000000,0.2999992686848896,2169,41.24,0,0.0,0,0,None,153774,2024-01-29,,,0,0,0,0,0,0,0
58,Bahrain,0,0.0000000000,0.0000000000,0.2999903760421056,1641172,542.71,0,0.0,0,0,None,153775,2024-01-29,,,0,0,0,0,0,0,0
33,Australia,412.32,0.0000051647,0.0000169618,0.20048679142092554,25364307,7723242.99,131,55.019999999999996,60,42,477,167405,2025-01-23,2023-10-04 00:00:00,,13,82,142,11,77,15,60
643,British Virgin Islands,0,0.0000000000,0.0000000000,0.29999759432085654,30030,135.66,0,0.0,0,0,None,153777,2024-01-29,,,0,0,0,0,0,0,0
448,Lesotho,0,0.0000000000,0.0000000000,0.29946632421683966,2125268,30094.81,0,0.0,0,0,None,153778,2024-01-29,,,0,0,0,0,0,0,0
359,Federated States of Micronesia,0,0.0000000000,0.0000000000,0.299990685485575,113815,525.26,0,0.0,0,0,None,153779,2024-01-29,,,0,0,0,0,0,0,0
231,Dominica,0,0.0000000000,0.0000000000,0.29998759708015243,71808,699.42,0,0.0,0,0,None,153780,2024-01-29,,,0,0,0,0,0,0,0
452,Latvia,343.5,0.0000031368,0.0000931624,0.3008995899094543,1912789,64403.65,6,3.0,3,50,322,167136,2025-01-15,2024-03-07 00:00:00,,0,3,6,0,5,0,4
449,Lithuania,161.0,0.0000010765,0.0000463947,0.30089499755557114,2786844,64662.62,3,3.0,3,100,161,163617,2024-10-07,2024-08-15 00:00:00,,0,0,3,0,1,1,1
531,Saint Pierre and Miquelon,0,0.0000000000,0.0000000000,0.2999963515816971,5997,205.74,0,0.0,0,0,None,153783,2024-01-29,,,0,0,0,0,0,0,0
372,Greenland,0,0.0000000000,0.0000000000,0.26170290897839515,56225,2159632.71,0,0.0,0,0,None,153784,2024-01-29,,,0,0,0,0,0,0,0
421,Saint Kitts and Nevis,0,0.0000000000,0.0000000000,0.2999958600187761,52834,233.46,0,0.0,0,0,None,153785,2024-01-29,,,0,0,0,0,0,0,0
215,Cabo Verde,0,0.0000018184,0.0002783143,0.2999362837276779,549935,3593.06,1,0.0,0,0,None,160601,2024-07-05,,,0,1,1,0,0,0,0
595,São Tomé and Principe,0,0.0000000000,0.0000000000,0.29998247840637415,215056,988.07,0,0.0,0,0,None,153787,2024-01-29,,,0,0,0,0,0,0,0
606,Turks and Caicos Islands,0,0.0000000000,0.0000000000,0.2999941312139722,38191,330.95,0,0.0,0,0,None,153788,2024-01-29,,,0,0,0,0,0,0,0
625,Trinidad and Tobago,304.0,0.0000014337,0.0003910894,0.3012704270905526,1394973,5113.92,2,2.0,2,100,304,156935,2024-04-06,2024-03-25 00:00:00,,0,0,2,0,2,0,2
657,Zambia,170.0,0.0000003359,0.0000079231,0.290654310996597,17861030,757283.84,6,6.0,6,100,170,164028,2024-10-18,2024-08-06 00:00:00,,0,0,6,0,6,1,5
552,Romania,324.62,0.0000005683,0.0000465511,0.3021728650546451,19356544,236299.71,11,9.35,61,85,318,166480,2024-12-26,2024-03-11 00:00:00,,1,10,71,60,7,4,69
390,Hong Kong S.A.R.,397.67,0.0000001332,0.0009697252,0.30043088051145717,7507400,1031.22,1,0.66,2,66,414,159339,2024-05-30,2023-12-06 00:00:00,,0,1,3,2,1,0,3
489,Malta,331.67,0.0000198944,0.0364458051,0.304486807283375,502653,274.38,10,6.6000000000000005,8,66,315,166052,2024-12-11,2024-03-14 00:00:00,,1,4,12,2,10,0,12
407,Jersey,0,0.0000000000,0.0000000000,0.2999977549831965,107800,126.6,0,0.0,0,0,None,153794,2024-01-29,,,0,0,0,0,0,0,0
217,Cyprus,405.5,0.0000025030,0.0005243774,0.30091938215807884,1198575,5721.07,3,1.5,2,50,446,166731,2025-01-04,2023-11-04 00:00:00,,0,2,4,1,1,1,4
229,Djibouti,0,0.0000000000,0.0000000000,0.29961426000696867,973560,21752.48,0,0.0,0,0,None,153796,2024-01-29,,,0,0,0,0,0,0,0
351,Eritrea,0,0.0000000000,0.0000000000,0.2978018685813943,6081196,123956.06,0,0.0,0,0,None,153797,2024-01-29,,,0,0,0,0,0,0,0
14,Albania,250.5,0.0000007007,0.0000704248,0.30017695135224287,2854191,28399.08,2,1.0,1,50,136,164464,2024-10-29,2024-09-09 00:00:00,,0,1,2,0,2,0,1
218,Czechia,355.78,0.0000780715,0.0105901646,0.6444163225673023,10669709,78657.89,833,508.13,544,61,350,167402,2025-01-23,2024-02-08 00:00:00,,1,341,885,52,218,38,167
494,Malaysia,403.82,0.0000005321,0.0000517697,0.29683781054686226,31949777,328377.38,17,3.91,4,23,530,167235,2025-01-18,2023-08-12 00:00:00,,0,13,17,0,13,4,13
192,Central African Republic,365.0,0.0000002107,0.0000016067,0.28896333424902,4745185,622374.8,1,0.0,0,0,834,153801,2024-01-29,2022-10-12 00:00:00,,0,1,1,0,1,0,1
164,Saint Barthelemy,0,0.0000000000,0.0000000000,0.29999956411917034,9961,24.58,0,0.0,0,0,None,153802,2024-01-29,,,0,0,0,0,0,0,0
582,Sweden,381.17,0.0000011667,0.0000270289,0.2927803605331038,10285453,443969.27,12,0.96,1,8,559,163931,2024-10-15,2023-07-14 00:00:00,,0,11,12,0,9,1,9
499,New Caledonia,365.0,0.0000034746,0.0000534502,0.2996682304946552,287800,18709.0,1,0.0,0,0,608,159118,2024-05-25,2023-05-26 00:00:00,,0,1,1,0,0,0,1
356,Finland,375.0,0.0000034418,0.0000573613,0.30214313936595855,5520314,331233.66,19,11.78,15,62,381,167201,2025-01-17,2024-01-08 00:00:00,,0,9,24,5,9,4,20
580,Seychelles,0,0.0000000000,0.0000000000,0.29999690042269284,97625,174.79,0,0.0,0,0,None,153806,2024-01-29,,,0,0,0,0,0,0,0
615,Tunisia,0,0.0000000000,0.0000000000,0.29721573157895304,11694719,157009.24,0,0.0,0,0,None,153807,2024-01-29,,,0,0,0,0,0,0,0
198,Ivory Coast,161.0,0.0000001944,0.0000154790,0.29767464536016464,25716544,323018.59,5,5.0,5,100,161,166264,2024-12-20,2024-08-15 00:00:00,,0,0,5,0,3,0,4
630,Uganda,313.24,0.0000003840,0.0000699308,0.3023994010435924,44269594,243097.59,17,9.86,10,58,277,164669,2024-11-03,2024-04-21 00:00:00,,0,7,17,0,17,7,14
611,Tajikistan,0,0.0000000000,0.0000000000,0.2974710369823586,9321018,142612.17,0,0.0,0,0,None,153810,2024-01-29,,,0,0,0,0,0,0,0
413,Jordan,365.0,0.0000000990,0.0000112286,0.2984207198764838,10101694,89058.07,1,0.0,0,0,605,159241,2024-05-28,2023-05-29 00:00:00,,0,1,1,0,1,0,0
607,Chad,0,0.0000000000,0.0000000000,0.27741091649634997,15946876,1273833.66,0,0.0,0,0,None,153812,2024-01-29,,,0,0,0,0,0,0,0
450,Luxembourg,446.2,0.0000080659,0.0019100445,0.3013146922251857,619896,2617.74,5,2.0,2,40,568,164904,2024-11-09,2023-07-05 00:00:00,,0,3,5,0,4,1,5
520,Panama,373.4,0.0000014129,0.0000806333,0.30010962846035966,4246439,74410.93,6,2.0999999999999996,7,35,389,167353,2025-01-21,2023-12-31 00:00:00,,0,13,20,14,2,1,18
246,Estonia,365.0,0.0000007538,0.0000219519,0.2991921805334128,1326590,45554.2,1,0.0,0,0,608,159119,2024-05-25,2023-05-26 00:00:00,,0,1,1,0,0,0,0
57,Bulgaria,354.63,0.0000199261,0.0012336877,0.34624665046533926,6975761,112670.33,139,70.89,84,51,345,167348,2025-01-21,2024-02-13 00:00:00,,3,78,162,23,118,70,131
398,Israel,385.0,0.0000011046,0.0004524922,0.3030108829011437,9053300,22099.83,10,5.0,7,50,405,166849,2025-01-07,2023-12-15 00:00:00,,0,7,14,4,0,0,7
444,Sri Lanka,365.0,0.0000001835,0.0000604314,0.29882622967191147,21803000,66190.74,4,0.0,0,0,632,162625,2024-09-08,2023-05-02 00:00:00,,0,4,4,0,4,1,4
651,Wallis and Futuna,0,0.0000000000,0.0000000000,0.2999976597561804,11558,131.97,0,0.0,0,0,None,153820,2024-01-29,,,0,0,0,0,0,0,0
540,Palestine,226.0,0.0000004269,0.0003150837,0.30124855147658103,4685306,6347.52,2,2.0,2,100,226,160208,2024-06-24,2024-06-11 00:00:00,,0,0,2,0,1,1,2
492,Malawi,0,0.0000000000,0.0000000000,0.29787089930147187,18628747,120063.31,0,0.0,0,0,None,153822,2024-01-29,,,0,0,0,0,0,0,0
184,Belarus,365.0,0.0000001056,0.0000048273,0.2963264678325507,9466856,207156.21,1,0.0,0,0,810,153823,2024-01-29,2022-11-05 00:00:00,,0,1,1,0,1,0,1
395,Hungary,278.0,0.0000011259,0.0001180674,0.30396244513940923,9769949,93167.09,11,8.25,24,75,249,167010,2025-01-11,2024-05-19 00:00:00,,1,8,32,21,9,3,27
629,Ukraine,333.0,0.0000000901,0.0000069999,0.2920444713322854,44385155,571433.13,4,3.2,12,80,325,165905,2024-12-07,2024-03-04 00:00:00,,0,3,15,11,2,1,12
202,Cameroon,0,0.0000000000,0.0000000000,0.2917199501277851,25876380,466924.93,0,0.0,0,0,None,153826,2024-01-29,,,0,0,0,0,0,0,0
418,Kiribati,0,0.0000000000,0.0000000000,0.2999833372228338,117606,939.64,0,0.0,0,0,None,153827,2024-01-29,,,0,0,0,0,0,0,0
414,Japan,372.28,0.0000003722,0.0001267094,0.3023784129966379,126264931,370927.36,47,13.160000000000002,14,28,391,167163,2025-01-16,2023-12-29 00:00:00,,26,36,50,3,45,4,19
250,Western Sahara,0,0.0000000000,0.0000000000,0.298386331397134,603253,90997.29,0,0.0,0,0,None,153829,2024-01-29,,,0,0,0,0,0,0,0
579,Solomon Islands,0,0.0000000000,0.0000000000,0.29954252125753833,669823,25797.94,0,0.0,0,0,None,153830,2024-01-29,,,0,0,0,0,0,0,0
488,Montserrat,0,0.0000000000,0.0000000000,0.29999858205731744,4649,79.96,0,0.0,0,0,None,153831,2024-01-29,,,0,0,0,0,0,0,0
11,Antigua and Barbuda,0,0.0000000000,0.0000000000,0.2999923071821522,97118,433.81,0,0.0,0,0,None,153833,2024-01-29,,,0,0,0,0,0,0,0
614,Turkmenistan,0,0.0000000000,0.0000000000,0.29163559424205393,5942089,471681.89,0,0.0,0,0,None,153834,2024-01-29,,,0,0,0,0,0,0,0
399,Isle of Man,411.83,0.0004847252,0.0733938385,0.3033384317141587,84584,558.63,41,4.92,5,12,749,166200,2024-12-18,2023-01-05 00:00:00,,0,36,41,0,37,34,40
608,French Southern and Antarctic Lands,0,0.0000000000,0.0000000000,0.2998760926282655,140,6987.33,0,0.0,0,0,None,153841,2024-01-29,,,0,0,0,0,0,0,0
627,Taiwan,399.33,0.0000003394,0.0002217725,0.30115698123824425,23568378,36073,8,2.64,3,33,468,167242,2025-01-18,2023-10-13 00:00:00,,0,6,9,1,4,1,6
637,Vatican,0,0.0000000000,0.0000000000,0.29999998740946343,825,0.71,0,0.0,0,0,None,153845,2024-01-29,,,0,0,0,0,0,0,0
684,Kosovo,365.0,0.0000005573,0.0000914396,0.2998060670784669,1794248,10936.18,1,0.0,0,0,854,155958,2024-03-13,2022-09-22 00:00:00,,0,1,1,0,0,0,0
216,Curaçao,287.0,0.0004951186,0.1811005340,0.35307576939253665,157538,430.7,78,78.0,79,100,287,166123,2024-12-13,2024-04-11 00:00:00,,0,0,79,1,70,1,54
685,France,351.41,0.0000031912,0.0003362313,0.37027133152365893,67059887,636466.7,214,119.84000000000002,124,56,341,167414,2025-01-23,2024-02-17 00:00:00,,2,95,219,5,147,51,159
686,Norway,423.67,0.0000044877,0.0000623197,0.300520781342945,5347896,385110.87,24,10.8,11,45,493,166404,2024-12-24,2023-09-18 00:00:00,,0,13,24,0,15,7,20
406,Italy,377.91,0.0000142792,0.0028608464,0.5700638324396651,60297396,300959.88,861,404.66999999999996,440,47,392,167415,2025-01-23,2023-12-28 00:00:00,,6,480,920,59,431,113,458
541,Portugal,230.73,0.0000260969,0.0017944493,0.45055844341613904,10269417,149349.44,268,225.12,228,84,206,167425,2025-01-23,2024-07-01 00:00:00,,2,42,270,2,237,144,151
369,Gibraltar,365.0,0.0000917768,0.1976284585,0.29999973081078135,32688,15.18,3,0.0,0,0,824,163992,2024-10-17,2022-10-22 00:00:00,,0,3,3,0,3,3,3
632,United States Minor Outlying Islands,0,0.0000000000,0.0000000000,0.29999912646502574,300,49.26,0,0.0,0,0,None,153839,2024-01-29,,,0,0,0,0,0,0,0
610,Thailand,132.32,0.0000029156,0.0003927384,0.4276054669125331,69625582,516883.52,203,200.97,201,99,130,167397,2025-01-23,2024-09-15 00:00:00,,1,2,203,0,156,69,38
530,Poland,347.28,0.0000036080,0.0004373591,0.36903419386866854,37970874,313243.76,137,109.60000000000001,236,80,343,167328,2025-01-20,2024-02-15 00:00:00,,2,57,293,156,42,11,266
364,United Kingdom,365.59,0.0000044438,0.0012341849,0.41296527494500535,66834405,240644.66,297,172.26,175,58,366,167392,2025-01-23,2024-01-23 00:00:00,,4,122,297,0,254,104,213
593,Suriname,143.0,0.0002012512,0.0007144638,0.37194363783472784,581363,163759.18,117,109.97999999999999,111,94,131,166979,2025-01-10,2024-09-14 00:00:00,,1,6,117,0,117,114,113
